
time,gfx,gFy,gFz,wx,wy,wz,p,I,Latitude,Longitude,Speed (m/s),
2.3010,0.1375,0.4133,0.8478,-0.0500,-0.0590,-0.1059,973.3931,3213.0000,0.000000,0.000000,0.000000,
2.3050,0.1375,0.4133,0.8478,-0.0500,-0.0590,-0.1059,973.3931,3414.0000,0.000000,0.000000,0.000000,
2.3100,0.1375,0.4133,0.8478,-0.0500,-0.0590,-0.1059,973.3931,3414.0000,0.000000,0.000000,0.000000,
2.3140,0.1311,0.4068,0.9028,-0.0500,-0.0590,-0.1059,973.3931,3414.0000,0.000000,0.000000,0.000000,
2.3200,0.1231,0.3784,0.9662,-0.0500,-0.0590,-0.1059,973.3931,3414.0000,0.000000,0.000000,0.000000,
2.3380,0.1338,0.3437,0.9783,-0.0500,-0.0590,-0.1059,973.3931,3414.0000,0.000000,0.000000,0.000000,
2.3580,0.1216,0.3455,0.9842,-0.0500,-0.0590,-0.1059,973.3931,3414.0000,0.000000,0.000000,0.000000,
2.3590,0.1216,0.3455,0.9842,-0.0500,-0.0590,-0.1059,973.3405,3414.0000,0.000000,0.000000,0.000000,
2.3700,0.1216,0.3455,0.9842,-0.0500,-0.0590,-0.1059,973.3405,3469.0000,0.000000,0.000000,0.000000,
2.3770,0.0604,0.3664,0.9955,-0.0500,-0.0590,-0.1059,973.3405,3469.0000,0.000000,0.000000,0.000000,
2.3970,-0.0004,0.3932,0.9873,-0.0500,-0.0590,-0.1059,973.3405,3469.0000,0.000000,0.000000,0.000000,
2.4160,-0.0347,0.4071,0.9808,-0.0500,-0.0590,-0.1059,973.3405,3469.0000,0.000000,0.000000,0.000000,
2.4360,-0.0455,0.4095,0.9790,-0.0500,-0.0590,-0.1059,973.3405,3469.0000,0.000000,0.000000,0.000000,
2.4620,-0.0382,0.4033,0.9524,-0.0500,-0.0590,-0.1059,973.3405,3469.0000,0.000000,0.000000,0.000000,
2.4760,-0.0278,0.4064,0.8905,-0.0500,-0.0590,-0.1059,973.3405,3469.0000,0.000000,0.000000,0.000000,
2.4790,-0.0278,0.4064,0.8905,-0.0500,-0.0590,-0.1059,973.3405,3469.0000,0.000000,0.000000,0.000000,
2.4810,-0.0278,0.4064,0.8905,0.1295,-0.0451,-0.2160,973.3405,3469.0000,0.000000,0.000000,0.000000,
2.4880,-0.0278,0.4064,0.8905,0.1295,-0.0451,-0.2160,973.3405,3469.0000,0.000000,0.000000,0.000000,
2.4950,-0.0288,0.4196,0.8374,0.1295,-0.0451,-0.2160,973.3405,3469.0000,0.000000,0.000000,0.000000,
2.5170,-0.0343,0.4313,0.8121,0.1295,-0.0451,-0.2160,973.3405,3469.0000,0.000000,0.000000,0.000000,
2.5350,-0.0228,0.4357,0.8214,0.1295,-0.0451,-0.2160,973.3405,3469.0000,0.000000,0.000000,0.000000,
2.5580,0.0001,0.4390,0.8516,0.1295,-0.0451,-0.2160,973.3405,3469.0000,0.000000,0.000000,0.000000,
2.5600,0.0001,0.4390,0.8516,0.1295,-0.0451,-0.2160,973.3668,3469.0000,0.000000,0.000000,0.000000,
2.5760,0.0127,0.4374,0.8758,0.1295,-0.0451,-0.2160,973.3668,3469.0000,0.000000,0.000000,0.000000,
2.5860,0.0127,0.4374,0.8758,0.1295,-0.0451,-0.2160,973.3668,3634.0000,0.000000,0.000000,0.000000,
2.5940,0.0140,0.4274,0.8874,0.1295,-0.0451,-0.2160,973.3668,3634.0000,0.000000,0.000000,0.000000,
2.6150,0.0121,0.4208,0.9202,0.1295,-0.0451,-0.2160,973.3668,3634.0000,0.000000,0.000000,0.000000,
2.6590,-0.0002,0.4130,0.9661,0.1295,-0.0451,-0.2160,973.3668,3634.0000,0.000000,0.000000,0.000000,
2.6600,-0.0003,0.4004,0.9917,0.1295,-0.0451,-0.2160,973.3668,3634.0000,0.000000,0.000000,0.000000,
2.6760,-0.0003,0.4004,0.9917,0.1295,-0.0451,-0.2160,973.3668,3634.0000,0.000000,0.000000,0.000000,
2.6780,-0.0003,0.4004,0.9917,0.1295,-0.0451,-0.2160,973.3668,3795.0000,0.000000,0.000000,0.000000,
2.6800,0.0098,0.3898,0.9823,0.1295,-0.0451,-0.2160,973.3668,3795.0000,0.000000,0.000000,0.000000,
2.6820,0.0098,0.3898,0.9823,-0.0457,-0.0408,0.0895,973.3668,3795.0000,0.000000,0.000000,0.000000,
2.6910,0.0098,0.3898,0.9823,-0.0457,-0.0408,0.0895,973.3668,3795.0000,0.000000,0.000000,0.000000,
2.6930,0.0261,0.3798,0.9568,-0.0457,-0.0408,0.0895,973.3668,3795.0000,0.000000,0.000000,0.000000,
2.7140,0.0365,0.3716,0.9350,-0.0457,-0.0408,0.0895,973.3668,3795.0000,0.000000,0.000000,0.000000,
2.7320,0.0483,0.3651,0.9126,-0.0457,-0.0408,0.0895,973.3668,3795.0000,0.000000,0.000000,0.000000,
2.7520,0.0514,0.3648,0.9092,-0.0457,-0.0408,0.0895,973.3668,3795.0000,0.000000,0.000000,0.000000,
2.7620,0.0514,0.3648,0.9092,-0.0457,-0.0408,0.0895,973.3929,3795.0000,0.000000,0.000000,0.000000,
2.7730,0.0553,0.3726,0.8829,-0.0457,-0.0408,0.0895,973.3929,3795.0000,0.000000,0.000000,0.000000,
2.7930,0.0559,0.3904,0.8596,-0.0457,-0.0408,0.0895,973.3929,3795.0000,0.000000,0.000000,0.000000,
